gamePk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_hits,away_hits,home_errors,away_errors,weather,temperature,attendance,duration_minutes
777162,2025-07-09,Petco Park,San Diego Padres,Arizona Diamondbacks,135,109,2,8,4,8,0,0,Clear,72,43066,142
777176,2025-07-09,Sutter Health Park,Athletics,Atlanta Braves,133,144,2,9,9,11,0,0,Clear,90,9273,139
777181,2025-07-10,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,110,121,7,3,9,5,0,1,Partly Cloudy,82,17961,155
777165,2025-07-10,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,110,121,3,1,6,5,1,0,Cloudy,81,25262,154
777181,2025-07-10,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,110,121,7,3,9,5,0,1,Partly Cloudy,82,17961,155
777166,2025-07-10,Target Field,Minnesota Twins,Chicago Cubs,142,112,1,8,4,14,0,0,Overcast,81,34391,143
777168,2025-07-10,Great American Ball Park,Cincinnati Reds,Miami Marlins,113,146,6,0,9,4,0,2,Partly Cloudy,87,28950,155
777169,2025-07-10,Yankee Stadium,New York Yankees,Seattle Mariners,147,136,6,5,6,9,0,0,Partly Cloudy,80,41241,189
777170,2025-07-10,Fenway Park,Boston Red Sox,Tampa Bay Rays,111,139,4,3,4,7,1,0,Overcast,69,31884,136
777167,2025-07-10,Busch Stadium,St. Louis Cardinals,Washington Nationals,138,120,8,1,10,4,0,0,Clear,87,21141,152
777156,2025-07-10,Sutter Health Park,Athletics,Atlanta Braves,133,144,5,4,8,5,0,0,Clear,99,10258,180
777159,2025-07-10,Angel Stadium,Los Angeles Angels,Texas Rangers,108,140,4,11,10,13,0,0,Partly Cloudy,79,27071,158
777158,2025-07-10,Petco Park,San Diego Padres,Arizona Diamondbacks,135,109,4,3,13,9,1,1,Clear,72,39079,175
777164,2025-07-11,Rate Field,Chicago White Sox,Cleveland Guardians,145,114,2,4,2,5,0,0,Cloudy,84,12869,126
777164,2025-07-11,Rate Field,Chicago White Sox,Cleveland Guardians,145,114,2,4,2,5,0,0,Cloudy,84,12869,126
777146,2025-07-11,Rate Field,Chicago White Sox,Cleveland Guardians,145,114,5,4,5,8,0,1,Cloudy,85,25084,220
777157,2025-07-11,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,110,146,5,2,12,5,0,0,Partly Cloudy,87,22213,148
777153,2025-07-11,Yankee Stadium,New York Yankees,Chicago Cubs,147,112,11,0,15,5,0,0,Partly Cloudy,81,46327,151
777160,2025-07-11,Great American Ball Park,Cincinnati Reds,Colorado Rockies,113,115,2,3,8,6,0,1,Clear,89,31092,151
777161,2025-07-11,Comerica Park,Detroit Tigers,Seattle Mariners,116,136,3,12,6,11,1,1,Partly Cloudy,83,41681,184
777155,2025-07-11,Fenway Park,Boston Red Sox,Tampa Bay Rays,111,139,5,4,8,8,1,0,Partly Cloudy,78,35452,169
777151,2025-07-11,Kauffman Stadium,Kansas City Royals,New York Mets,118,121,3,8,10,8,0,0,Overcast,83,28268,168
777154,2025-07-11,Daikin Park,Houston Astros,Texas Rangers,117,140,3,7,8,13,0,0,Roof Closed,73,40233,187
777148,2025-07-11,Target Field,Minnesota Twins,Pittsburgh Pirates,142,134,2,1,7,8,0,0,Overcast,83,40100,141
777149,2025-07-11,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,8,3,10,6,0,0,Roof Closed,76,35057,135
777147,2025-07-11,Busch Stadium,St. Louis Cardinals,Atlanta Braves,138,144,5,6,10,12,0,1,Partly Cloudy,91,29625,178
777150,2025-07-11,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,108,109,6,5,12,11,1,0,Clear,74,35209,183
777139,2025-07-11,Petco Park,San Diego Padres,Philadelphia Phillies,135,143,4,2,8,5,0,2,Partly Cloudy,68,43856,147
777152,2025-07-11,Sutter Health Park,Athletics,Toronto Blue Jays,133,141,6,7,10,12,1,0,Clear,96,7950,181
777143,2025-07-11,Oracle Park,San Francisco Giants,Los Angeles Dodgers,137,119,8,7,9,11,1,0,Clear,60,40785,166
777142,2025-07-12,Yankee Stadium,New York Yankees,Chicago Cubs,147,112,2,5,6,8,1,0,Partly Cloudy,84,46839,152
777145,2025-07-12,Comerica Park,Detroit Tigers,Seattle Mariners,116,136,7,15,10,19,1,0,Partly Cloudy,80,36438,199
777134,2025-07-12,Target Field,Minnesota Twins,Pittsburgh Pirates,142,134,12,4,14,6,1,1,Cloudy,77,26496,172
777133,2025-07-12,Busch Stadium,St. Louis Cardinals,Atlanta Braves,138,144,6,7,7,10,0,0,Overcast,83,31807,155
777127,2025-07-12,Oracle Park,San Francisco Giants,Los Angeles Dodgers,137,119,1,2,3,8,1,0,Sunny,62,41029,131
777141,2025-07-12,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,110,146,0,6,6,9,1,0,Partly Cloudy,89,34332,144
777140,2025-07-12,Great American Ball Park,Cincinnati Reds,Colorado Rockies,113,115,4,3,11,8,0,0,Cloudy,86,33663,148
777136,2025-07-12,Kauffman Stadium,Kansas City Royals,New York Mets,118,121,1,3,4,6,0,1,Partly Cloudy,84,24620,160
777144,2025-07-12,Fenway Park,Boston Red Sox,Tampa Bay Rays,111,139,1,0,5,3,0,0,Partly Cloudy,80,36453,128
777138,2025-07-12,Rate Field,Chicago White Sox,Cleveland Guardians,145,114,2,6,6,7,1,0,Cloudy,83,21785,171
777135,2025-07-12,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,6,5,9,11,0,0,Partly Cloudy,83,35015,155
777137,2025-07-12,Daikin Park,Houston Astros,Texas Rangers,117,140,5,4,7,8,1,0,Roof Closed,73,39696,194
777126,2025-07-12,Petco Park,San Diego Padres,Philadelphia Phillies,135,143,5,4,8,9,2,0,Sunny,71,43444,167
777131,2025-07-12,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,108,109,10,5,15,8,0,0,Clear,74,43008,166
777132,2025-07-12,Sutter Health Park,Athletics,Toronto Blue Jays,133,141,4,3,8,6,0,3,Clear,87,8738,168
777130,2025-07-13,Fenway Park,Boston Red Sox,Tampa Bay Rays,111,139,4,1,8,8,1,1,Sunny,77,36497,149
777129,2025-07-13,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,110,146,1,11,5,18,0,0,Overcast,87,17759,159
777122,2025-07-13,Yankee Stadium,New York Yankees,Chicago Cubs,147,112,1,4,2,10,0,0,Partly Cloudy,81,45435,153
777128,2025-07-13,Great American Ball Park,Cincinnati Reds,Colorado Rockies,113,115,4,2,11,7,0,1,Partly Cloudy,78,24541,164
777121,2025-07-13,Comerica Park,Detroit Tigers,Seattle Mariners,116,136,4,8,8,10,1,1,Sunny,86,34671,179
777124,2025-07-13,Kauffman Stadium,Kansas City Royals,New York Mets,118,121,3,2,10,9,0,0,Sunny,85,22121,150
777125,2025-07-13,Daikin Park,Houston Astros,Texas Rangers,117,140,1,5,6,8,0,0,Roof Closed,73,37939,148
777113,2025-07-13,Target Field,Minnesota Twins,Pittsburgh Pirates,142,134,1,2,7,10,0,0,Partly Cloudy,84,24959,147
777120,2025-07-13,Rate Field,Chicago White Sox,Cleveland Guardians,145,114,5,6,9,5,1,0,Cloudy,83,24680,174
777123,2025-07-13,American Family Field,Milwaukee Brewers,Washington Nationals,158,120,8,1,9,4,2,1,Sunny,80,32135,160
777118,2025-07-13,Busch Stadium,St. Louis Cardinals,Atlanta Braves,138,144,5,4,8,9,2,0,Rain,78,26959,158
777119,2025-07-13,Oracle Park,San Francisco Giants,Los Angeles Dodgers,137,119,2,5,5,6,0,0,Sunny,64,41048,181
777116,2025-07-13,Sutter Health Park,Athletics,Toronto Blue Jays,133,141,6,3,8,4,0,3,Sunny,85,8884,156
777115,2025-07-13,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,108,109,1,5,3,7,3,0,Sunny,79,26773,163
777117,2025-07-13,Petco Park,San Diego Padres,Philadelphia Phillies,135,143,1,2,7,6,2,0,Sunny,72,43398,159
777101,2025-07-18,Wrigley Field,Chicago Cubs,Boston Red Sox,112,111,4,1,6,7,0,1,Sunny,75,41011,155
777107,2025-07-18,PNC Park,Pittsburgh Pirates,Chicago White Sox,134,145,1,10,5,11,0,0,Partly Cloudy,75,28899,165
777112,2025-07-18,Nationals Park,Washington Nationals,San Diego Padres,120,135,2,7,9,11,0,0,Partly Cloudy,86,22316,177
777106,2025-07-18,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,143,108,5,6,7,10,0,0,Partly Cloudy,84,44482,162
777108,2025-07-18,Rogers Centre,Toronto Blue Jays,San Francisco Giants,141,137,4,0,10,11,0,0,Clear,72,41339,152
777111,2025-07-18,Citi Field,New York Mets,Cincinnati Reds,121,113,4,8,7,8,0,1,Clear,82,42390,172
777105,2025-07-18,Progressive Field,Cleveland Guardians,Athletics,114,133,8,6,9,9,0,1,Clear,74,34691,148
777109,2025-07-18,loanDepot park,Miami Marlins,Kansas City Royals,146,118,8,7,11,11,0,0,Roof Closed,72,14442,161
777114,2025-07-18,Truist Park,Atlanta Braves,New York Yankees,144,147,7,3,9,8,1,0,Cloudy,79,41844,163
777110,2025-07-18,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,139,110,11,1,13,5,0,1,Partly Cloudy,91,10046,145
777098,2025-07-18,Globe Life Field,Texas Rangers,Detroit Tigers,140,116,2,0,4,4,0,1,Roof Closed,74,36068,150
777102,2025-07-18,Coors Field,Colorado Rockies,Minnesota Twins,115,142,6,4,13,10,0,0,Cloudy,74,37759,155
777100,2025-07-18,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,109,138,7,3,11,10,0,1,Roof Closed,76,31938,145
777099,2025-07-18,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,6,1,6,4,1,0,Partly Cloudy,71,41834,142
777103,2025-07-18,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,119,158,0,2,3,9,0,0,Partly Cloudy,73,49281,136
777094,2025-07-19,Rogers Centre,Toronto Blue Jays,San Francisco Giants,141,137,6,3,14,4,0,0,Sunny,74,42015,130
777092,2025-07-19,Citi Field,New York Mets,Cincinnati Reds,121,113,2,5,7,8,1,1,Cloudy,81,42605,178
777093,2025-07-19,loanDepot park,Miami Marlins,Kansas City Royals,146,118,3,1,6,3,0,0,Roof Closed,72,14292,131
777089,2025-07-19,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,143,108,9,5,9,12,0,0,Partly Cloudy,78,43124,168
777090,2025-07-19,PNC Park,Pittsburgh Pirates,Chicago White Sox,134,145,4,10,13,13,1,0,Partly Cloudy,84,38041,164
777091,2025-07-19,Nationals Park,Washington Nationals,San Diego Padres,120,135,4,2,6,6,1,0,Cloudy,76,31136,147
777095,2025-07-19,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,139,110,4,3,5,11,0,1,Partly Cloudy,91,10046,163
777088,2025-07-19,Globe Life Field,Texas Rangers,Detroit Tigers,140,116,4,1,4,3,0,0,Roof Closed,74,37045,144
777104,2025-07-19,Progressive Field,Cleveland Guardians,Athletics,114,133,2,8,3,14,0,0,Overcast,80,32949,144
777096,2025-07-19,Wrigley Field,Chicago Cubs,Boston Red Sox,112,111,6,0,11,6,1,0,Partly Cloudy,85,40703,147
777081,2025-07-19,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,109,138,10,1,13,7,1,2,Roof Closed,78,42817,150
777097,2025-07-19,Truist Park,Atlanta Braves,New York Yankees,144,147,9,12,10,11,1,0,Cloudy,91,42530,205
777080,2025-07-19,Coors Field,Colorado Rockies,Minnesota Twins,115,142,10,6,15,8,0,1,Partly Cloudy,81,42131,148
777085,2025-07-19,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,119,158,7,8,10,13,1,0,Clear,74,53540,171
777086,2025-07-19,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,7,6,7,12,1,1,Clear,69,31700,233
777079,2025-07-20,Rogers Centre,Toronto Blue Jays,San Francisco Giants,141,137,8,6,9,12,0,0,Partly Cloudy,74,41693,182
777076,2025-07-20,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,139,110,3,5,7,9,0,1,Sunny,93,9195,165
777077,2025-07-20,Nationals Park,Washington Nationals,San Diego Padres,120,135,1,8,6,13,0,1,Partly Cloudy,87,21996,166
777078,2025-07-20,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,143,108,2,8,6,14,1,1,Partly Cloudy,84,40616,165
777074,2025-07-20,PNC Park,Pittsburgh Pirates,Chicago White Sox,134,145,2,7,4,10,1,1,Partly Cloudy,83,19631,155
777083,2025-07-20,Truist Park,Atlanta Braves,New York Yankees,144,147,2,4,7,9,0,0,Partly Cloudy,90,40125,145
777087,2025-07-20,Citi Field,New York Mets,Cincinnati Reds,121,113,3,2,7,7,1,0,Partly Cloudy,87,42981,162
777084,2025-07-20,Progressive Field,Cleveland Guardians,Athletics,114,133,8,2,12,7,0,0,Cloudy,78,25855,147
777082,2025-07-20,loanDepot park,Miami Marlins,Kansas City Royals,146,118,4,7,7,9,2,2,Roof Closed,72,18219,162
777075,2025-07-20,Wrigley Field,Chicago Cubs,Boston Red Sox,112,111,1,6,8,7,0,1,Cloudy,73,40433,157
777072,2025-07-20,Coors Field,Colorado Rockies,Minnesota Twins,115,142,1,7,6,12,1,0,Partly Cloudy,91,27796,137
777067,2025-07-20,T-Mobile Park,Seattle Mariners,Houston Astros,136,117,3,11,10,13,1,0,Partly Cloudy,67,33189,182
777071,2025-07-20,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,109,138,5,3,7,7,0,0,Roof Closed,78,31288,138
777070,2025-07-20,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,119,158,5,6,6,11,3,1,Sunny,78,40376,172
777073,2025-07-20,Globe Life Field,Texas Rangers,Detroit Tigers,140,116,1,2,4,9,0,0,Roof Closed,74,33209,172
777068,2025-07-21,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,10,5,14,6,1,2,Clear,75,21748,166
777060,2025-07-21,PNC Park,Pittsburgh Pirates,Detroit Tigers,134,116,3,0,9,5,0,0,Clear,81,19379,146
777062,2025-07-21,loanDepot park,Miami Marlins,San Diego Padres,146,135,1,2,9,5,0,0,Roof Closed,72,11828,146
777064,2025-07-21,Nationals Park,Washington Nationals,Cincinnati Reds,120,113,10,8,15,9,0,0,Partly Cloudy,86,15558,187
777063,2025-07-21,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,143,111,3,2,7,8,0,1,Partly Cloudy,84,42843,160
777066,2025-07-21,Rogers Centre,Toronto Blue Jays,New York Yankees,141,147,4,1,6,5,1,2,Clear,70,41788,151
777061,2025-07-21,Citi Field,New York Mets,Los Angeles Angels,121,108,7,5,6,9,1,1,Cloudy,81,41442,167
777069,2025-07-21,Truist Park,Atlanta Braves,San Francisco Giants,144,137,9,5,8,12,0,2,Cloudy,83,34857,175
777059,2025-07-21,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,139,145,3,8,5,11,0,2,Partly Cloudy,89,10046,182
777065,2025-07-21,Wrigley Field,Chicago Cubs,Kansas City Royals,112,118,4,12,9,14,1,0,Partly Cloudy,74,38117,155
777057,2025-07-21,Globe Life Field,Texas Rangers,Athletics,140,133,7,2,7,5,0,0,Roof Closed,74,26430,149
777053,2025-07-21,Coors Field,Colorado Rockies,St. Louis Cardinals,115,138,2,6,8,15,0,1,Cloudy,88,27707,150
777055,2025-07-21,Chase Field,Arizona Diamondbacks,Houston Astros,109,117,3,6,8,10,0,1,Roof Closed,76,20144,158
777050,2025-07-21,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,136,158,0,6,5,10,1,0,Partly Cloudy,78,30085,139
777051,2025-07-21,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,119,142,5,2,7,9,0,1,Clear,70,51121,157
777056,2025-07-22,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,6,3,7,7,0,0,Partly Cloudy,76,22714,169
777044,2025-07-22,PNC Park,Pittsburgh Pirates,Detroit Tigers,134,116,8,5,14,10,0,3,Clear,81,17257,170
777052,2025-07-22,loanDepot park,Miami Marlins,San Diego Padres,146,135,4,3,11,7,0,1,Roof Closed,72,11621,151
777042,2025-07-22,Nationals Park,Washington Nationals,Cincinnati Reds,120,113,6,1,7,10,0,1,Partly Cloudy,84,29071,136
777045,2025-07-22,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,143,111,4,1,7,4,0,1,Cloudy,79,43409,147
777048,2025-07-22,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,139,145,4,3,5,6,0,1,Partly Cloudy,87,10046,143
777046,2025-07-22,Rogers Centre,Toronto Blue Jays,New York Yankees,141,147,4,5,11,6,0,1,Clear,73,42326,173
777054,2025-07-22,Citi Field,New York Mets,Los Angeles Angels,121,108,3,2,5,11,0,2,Partly Cloudy,76,43055,168
777058,2025-07-22,Truist Park,Atlanta Braves,San Francisco Giants,144,137,0,9,8,10,0,0,Partly Cloudy,94,36433,159
777047,2025-07-22,Wrigley Field,Chicago Cubs,Kansas City Royals,112,118,6,0,9,6,0,3,Clear,83,40092,148
777043,2025-07-22,Globe Life Field,Texas Rangers,Athletics,140,133,6,2,10,7,1,0,Roof Closed,74,23032,133
777049,2025-07-22,Coors Field,Colorado Rockies,St. Louis Cardinals,115,138,8,4,11,11,0,1,Cloudy,79,30137,150
777040,2025-07-22,Chase Field,Arizona Diamondbacks,Houston Astros,109,117,1,3,10,10,2,0,Roof Closed,76,25650,162
777035,2025-07-22,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,136,158,1,0,4,3,0,0,Clear,77,32189,151
777039,2025-07-22,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,119,142,7,10,8,10,2,0,Clear,70,45074,193
777026,2025-07-23,Nationals Park,Washington Nationals,Cincinnati Reds,120,113,0,5,4,8,1,1,Cloudy,82,21567,142
777037,2025-07-23,loanDepot park,Miami Marlins,San Diego Padres,146,135,3,2,5,7,1,1,Roof Closed,72,15137,149
777041,2025-07-23,Truist Park,Atlanta Braves,San Francisco Giants,144,137,3,9,7,10,0,0,Cloudy,79,33352,173
777029,2025-07-23,PNC Park,Pittsburgh Pirates,Detroit Tigers,134,116,6,1,8,5,0,0,Sunny,77,17248,136
777034,2025-07-23,Citi Field,New York Mets,Los Angeles Angels,121,108,6,3,10,5,0,0,Sunny,80,41591,159
777031,2025-07-23,Wrigley Field,Chicago Cubs,Kansas City Royals,112,118,4,8,7,8,2,0,Partly Cloudy,92,38624,150
777028,2025-07-23,Coors Field,Colorado Rockies,St. Louis Cardinals,115,138,6,0,12,5,0,0,Partly Cloudy,82,27711,149
777032,2025-07-23,Chase Field,Arizona Diamondbacks,Houston Astros,109,117,3,4,9,11,1,0,Roof Closed,76,22513,163
777024,2025-07-23,T-Mobile Park,Seattle Mariners,Milwaukee Brewers,136,158,2,10,7,17,1,0,Sunny,73,41449,146
777022,2025-07-23,Dodger Stadium,Los Angeles Dodgers,Minnesota Twins,119,142,4,3,9,5,0,0,Sunny,79,40094,167
777036,2025-07-23,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,3,2,4,5,0,0,Clear,82,30476,135
777027,2025-07-23,Rogers Centre,Toronto Blue Jays,New York Yankees,141,147,8,4,10,5,1,4,Clear,74,42143,161
777038,2025-07-23,Citizens Bank Park,Philadelphia Phillies,Boston Red Sox,143,111,8,9,11,7,0,0,Partly Cloudy,81,42601,209
777030,2025-07-23,George M. Steinbrenner Field,Tampa Bay Rays,Chicago White Sox,139,145,9,11,15,11,1,1,Cloudy,80,10046,197
777033,2025-07-23,Globe Life Field,Texas Rangers,Athletics,140,133,2,1,4,7,0,0,Roof Closed,74,27719,130
777019,2025-07-24,Progressive Field,Cleveland Guardians,Baltimore Orioles,114,110,3,4,7,8,0,0,Partly Cloudy,88,26223,156
777021,2025-07-24,Comerica Park,Detroit Tigers,Toronto Blue Jays,116,141,4,11,9,15,0,0,Partly Cloudy,95,30051,150
777023,2025-07-24,Busch Stadium,St. Louis Cardinals,San Diego Padres,138,135,9,7,12,13,1,0,Clear,93,30601,170
777025,2025-07-24,Daikin Park,Houston Astros,Athletics,117,133,2,5,6,12,1,0,Roof Closed,73,32386,144
777018,2025-07-24,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,2,4,7,8,1,0,Partly Cloudy,80,28532,173
777008,2025-07-25,American Family Field,Milwaukee Brewers,Miami Marlins,158,146,1,5,4,8,3,0,Cloudy,75,41944,164
777014,2025-07-25,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,0,1,1,5,0,0,Partly Cloudy,84,21296,174
777020,2025-07-25,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,110,115,5,6,10,7,0,0,Partly Cloudy,92,25090,149
777015,2025-07-25,Yankee Stadium,New York Yankees,Philadelphia Phillies,147,143,5,12,10,14,2,0,Partly Cloudy,85,47018,175
777012,2025-07-25,Fenway Park,Boston Red Sox,Los Angeles Dodgers,111,119,2,5,5,10,0,0,Cloudy,86,36369,170
777013,2025-07-25,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,113,139,7,2,14,6,0,0,Partly Cloudy,90,30110,167
777016,2025-07-25,Comerica Park,Detroit Tigers,Toronto Blue Jays,116,141,2,6,5,13,2,0,Partly Cloudy,79,37820,152
777005,2025-07-25,Busch Stadium,St. Louis Cardinals,San Diego Padres,138,135,3,0,5,11,1,1,Partly Cloudy,88,29297,136
777017,2025-07-25,Rate Field,Chicago White Sox,Chicago Cubs,145,112,12,5,18,9,0,1,Partly Cloudy,78,38762,172
777009,2025-07-25,Globe Life Field,Texas Rangers,Atlanta Braves,140,144,8,3,8,6,1,1,Roof Closed,74,34643,178
777007,2025-07-25,Daikin Park,Houston Astros,Athletics,117,133,3,15,6,16,0,0,Roof Closed,73,37700,176
777011,2025-07-25,Target Field,Minnesota Twins,Washington Nationals,142,120,1,0,3,3,0,0,Cloudy,83,27736,133
777006,2025-07-25,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,3,2,5,6,0,0,Clear,73,37821,182
777004,2025-07-25,Oracle Park,San Francisco Giants,New York Mets,137,121,1,8,9,10,0,0,Partly Cloudy,60,41163,162
777010,2025-07-26,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,118,114,5,3,6,9,0,0,Sunny,86,21794,161
777001,2025-07-26,Yankee Stadium,New York Yankees,Philadelphia Phillies,147,143,4,9,9,13,1,0,Cloudy,83,46621,198
777010,2025-07-26,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,118,114,5,3,6,9,0,0,Sunny,86,21794,161
776990,2025-07-26,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,118,114,4,6,8,9,1,0,Partly Cloudy,87,25278,165
777003,2025-07-26,Comerica Park,Detroit Tigers,Toronto Blue Jays,116,141,1,6,2,12,1,1,Overcast,82,40528,154
777002,2025-07-26,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,2,0,6,4,0,1,Partly Cloudy,88,27425,141
777000,2025-07-26,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,113,139,6,2,7,5,1,1,Cloudy,87,39848,160
776999,2025-07-26,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,110,115,18,0,18,2,0,2,Partly Cloudy,85,20188,156
776993,2025-07-26,Globe Life Field,Texas Rangers,Atlanta Braves,140,144,6,5,8,8,0,0,Roof Closed,74,38318,175
776991,2025-07-26,Daikin Park,Houston Astros,Athletics,117,133,1,5,4,7,2,0,Roof Closed,73,36213,167
776997,2025-07-26,Target Field,Minnesota Twins,Washington Nationals,142,120,3,9,12,12,1,0,Clear,89,26928,175
776994,2025-07-26,Rate Field,Chicago White Sox,Chicago Cubs,145,112,1,6,6,10,0,0,Overcast,81,38432,155
776996,2025-07-26,American Family Field,Milwaukee Brewers,Miami Marlins,158,146,4,7,11,11,1,0,Partly Cloudy,83,38055,156
776998,2025-07-26,Fenway Park,Boston Red Sox,Los Angeles Dodgers,111,119,4,2,10,9,0,0,Partly Cloudy,78,36687,156
776992,2025-07-26,Busch Stadium,St. Louis Cardinals,San Diego Padres,138,135,1,3,3,9,1,0,Cloudy,93,25699,171
776985,2025-07-26,Oracle Park,San Francisco Giants,New York Mets,137,121,1,2,9,7,2,0,Cloudy,61,39029,157
776995,2025-07-26,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,2,7,7,11,0,0,Partly Cloudy,74,40836,172
776986,2025-07-27,Oriole Park at Camden Yards,Baltimore Orioles,Colorado Rockies,110,115,5,1,5,6,0,1,Partly Cloudy,93,16407,137
776983,2025-07-27,Fenway Park,Boston Red Sox,Los Angeles Dodgers,111,119,4,3,6,7,0,1,Cloudy,72,35465,166
776984,2025-07-27,PNC Park,Pittsburgh Pirates,Arizona Diamondbacks,134,109,6,0,9,5,0,0,Partly Cloudy,83,20779,144
776988,2025-07-27,Yankee Stadium,New York Yankees,Philadelphia Phillies,147,143,4,3,6,5,0,1,Cloudy,80,45612,155
776982,2025-07-27,Great American Ball Park,Cincinnati Reds,Tampa Bay Rays,113,139,2,1,5,3,0,0,Partly Cloudy,88,20258,134
776987,2025-07-27,Comerica Park,Detroit Tigers,Toronto Blue Jays,116,141,10,4,10,10,0,1,Sunny,88,36053,169
776975,2025-07-27,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,118,114,4,1,4,7,0,0,Sunny,90,16590,140
776976,2025-07-27,Daikin Park,Houston Astros,Athletics,117,133,1,7,7,11,0,1,Roof Closed,73,36976,159
